id_municipio,ano,pib
3511706,2008,182719341
3511706,2009,225912849
3511706,2010,275341142
3511706,2011,285372986
3511706,2012,238245592
3511706,2013,243238928
3511706,2014,255422904
3511706,2015,255590365
3511706,2016,335560745
3511706,2017,358821816
3511706,2018,353905359
3511904,2002,35937737
3511904,2003,38489388
3511904,2004,36140319
3511904,2005,62103695
3511904,2006,65224642
3511904,2007,62820778
3511904,2008,69754490
3511904,2009,81828967
3511904,2010,177493460
3511904,2011,169835227
3511904,2012,85099587
3511904,2013,160994406
3511904,2014,186619400
3511904,2015,188746820
3511904,2016,249797931
3511904,2017,265263471
3511904,2018,219808969
3512001,2002,272572917
3512001,2003,306504671
3512001,2004,289028027
3512001,2005,322114853
3512001,2006,393021984
3512001,2007,357621072
3512001,2008,379130235
3512001,2009,480088244
3512001,2010,516279578
3512001,2011,571507959
3512001,2012,637479174
3512001,2013,635039368
3512001,2014,983855701
3512001,2015,1021339735
3512001,2016,928993585
3512001,2017,953349248
3512001,2018,1107893430
3512100,2002,78546380
3512100,2003,85182157
3512100,2004,80290332
3512100,2005,96408596
3512100,2006,145595993
3512100,2007,162816579
3512100,2008,180465480
3512100,2009,219306561
3512100,2010,224170599
3512100,2011,210221868
3512100,2012,216595104
3512100,2013,224285665
3512100,2014,247978103
3512100,2015,242260395
3512100,2016,347115872
3512100,2017,378778719
3512100,2018,330045713
3512209,2002,195471012
3512209,2003,233373142
3512209,2004,217019795
3512209,2005,226299660
3512209,2006,249501962
3512209,2007,356899982
3512209,2008,300834463
3512209,2009,318064588
3512209,2010,341423603
3512209,2011,368773151
3512209,2012,422738375
3512209,2013,490732663
3512209,2014,543272961
3512209,2015,600407384
3512209,2016,625984690
3512209,2017,654583419
3512209,2018,692286465
3512308,2002,90319090
3512308,2003,107704428
3512308,2004,175497271
3512308,2005,270433330
3512308,2006,245508433
3512308,2007,280647981
3512308,2008,235712075
3512308,2009,197890949
3512308,2010,212218910
3512308,2011,226905961
3512308,2012,253746993
3512308,2013,281018564
3512308,2014,291432656
3512308,2015,305365918
3512308,2016,318352812
3512308,2017,331221598
3512308,2018,352392033
3512407,2002,451791576
3512407,2003,718086487
3512407,2004,611568555
3512407,2005,768566281
3512407,2006,823009910
3512407,2007,905221206
3512407,2008,1018439395
3512407,2009,1030743791
3512407,2010,1227207902
3512407,2011,1391566894
3512407,2012,1540029473
3512407,2013,1602430728
3512407,2014,2271882828
3512407,2015,2125012476
3512407,2016,2376175904
3512407,2017,2627199076
3512407,2018,2822221977
3512506,2002,32905269
3512506,2003,43362779
3512506,2004,45136947
3512506,2005,49657423
3512506,2006,57409741
3512506,2007,67205537
3512506,2008,65175994
3512506,2009,82361525
3512506,2010,92245814
3512506,2011,100508281
3512506,2012,98968595
3512506,2013,107194769
3512506,2014,121998268
3512506,2015,110887049
3512506,2016,149376014
3512506,2017,163750500
3512506,2018,165503865
3512605,2002,29188827
3512605,2003,27989652
3512605,2004,40311585
3512605,2005,35496356
3512605,2006,34798070
3512605,2007,40987629
3512605,2008,40714726
3512605,2009,47674730
3512605,2010,38423827
3512605,2011,47064495
3512605,2012,55695937
3512605,2013,56071019
3512605,2014,61538500
3512605,2015,64727283
3512605,2016,80845438
3512605,2017,80956978
3512605,2018,76871211
3512704,2002,39767670
3512704,2003,52513368
3512704,2004,49641619
3512704,2005,52970985
3512704,2006,70665227
3512704,2007,71861093
3512704,2008,82404157
3512704,2009,78582198
3512704,2010,76039797
3512704,2011,78975466
3512704,2012,83597272
3512704,2013,99594249
3512704,2014,152198068
3512704,2015,157231155
3512704,2016,196422090
3512704,2017,206311901
3512704,2018,248561384
3512803,2002,407508041
3512803,2003,480417190
3512803,2004,478086654
3512803,2005,496757555
3512803,2006,552126929
3512803,2007,579903198
3512803,2008,649379934
3512803,2009,749372642
3512803,2010,859253372
3512803,2011,939345472
3512803,2012,1019715928
3512803,2013,1156949002
3512803,2014,1313354602
3512803,2015,1269857194
3512803,2016,1582157466
3512803,2017,1545884386
3512803,2018,1591090836
3512902,2002,41346039
3512902,2003,47562371
3512902,2004,52341114
3512902,2005,69620357
3512902,2006,87884805
3512902,2007,104170062
3512902,2008,107128213
3512902,2009,127376538
3512902,2010,194768668
3512902,2011,224219441
3512902,2012,213789999
3512902,2013,228680541
3512902,2014,240956004
3512902,2015,217586261
3512902,2016,205794197
3512902,2017,268744639
3512902,2018,335896046
3513009,2002,2209856754
3513009,2003,2554501160
3513009,2004,3133825806
3513009,2005,3611710007
3513009,2006,3831864951
3513009,2007,4403477516
3513009,2008,5443930111
3513009,2009,6574525235
3513009,2010,6796203027
3513009,2011,7971331560
3513009,2012,8639952218
3513009,2013,9534415655
3513009,2014,10531866305
3513009,2015,10653811937
3513009,2016,10946113976
3513009,2017,11654510166
3513009,2018,12534568975
3513108,2002,205929603
3513108,2003,229997520
3513108,2004,274836700
3513108,2005,324165629
3513108,2006,407484871
3513108,2007,427180627
3513108,2008,512943568
3513108,2009,509007557
3513108,2010,627725497
3513108,2011,712675135
3513108,2012,785898343
3513108,2013,942271192
3513108,2014,972834802
3513108,2015,969739501
3513108,2016,1024957301
3513108,2017,1040650918
3513108,2018,1195728544
3513207,2002,52994879
3513207,2003,46951626
3513207,2004,63078935
3513207,2005,62135197
3513207,2006,84004480
3513207,2007,82526447
3513207,2008,88231186
3513207,2009,95903057
3513207,2010,121993531
3513207,2011,102808475
3513207,2012,162804857
3513207,2013,134170651
3513207,2014,134335403
3513207,2015,140943801
3513207,2016,187427445
3513207,2017,199221060
3513207,2018,193172625
3513306,2002,23070779
3513306,2003,27739868
3513306,2004,25260376
3513306,2005,22795852
3513306,2006,24200845
3513306,2007,34115226
3513306,2008,39672622
3513306,2009,39516414
3513306,2010,33624486
3513306,2011,42779080
3513306,2012,48931770
3513306,2013,55575649
3513306,2014,70494651
3513306,2015,71267045
3513306,2016,121303758
3513306,2017,92617360
3513306,2018,104534081
3513405,2002,597976061
3513405,2003,694955579
3513405,2004,866440565
3513405,2005,1095171976
3513405,2006,992539693
3513405,2007,1020047345
3513405,2008,1207977036
3513405,2009,1179410811
3513405,2010,1450013251
3513405,2011,1646677771
3513405,2012,1546554992
3513405,2013,1964348797
3513405,2014,2131248151
3513405,2015,1932307445
3513405,2016,2045233731
3513405,2017,2115558278
3513405,2018,2435818473
3513504,2002,5325323323
3513504,2003,6487254767
3513504,2004,6726040425
3513504,2005,7529388251
3513504,2006,7440148258
3513504,2007,8646543847
3513504,2008,9780780878
3513504,2009,8588495316
3513504,2010,9466000497
3513504,2011,7344608835
3513504,2012,5994536597
3513504,2013,6358639368
3513504,2014,9452773155
3513504,2015,14703079153
3513504,2016,13300613797
3513504,2017,11679715001
3513504,2018,13183238550
3513603,2002,55233054
3513603,2003,59762366
3513603,2004,66665180
3513603,2005,77852020
3513603,2006,80101338
3513603,2007,93446689
3513603,2008,94998632
3513603,2009,109337950
3513603,2010,112225347
3513603,2011,121311533
3513603,2012,139957108
3513603,2013,168147350
3513603,2014,180436391
3513603,2015,197294808
3513603,2016,222713327
3513603,2017,244746928
3513603,2018,259049856
3513702,2002,391415695
3513702,2003,481544821
3513702,2004,483597738
3513702,2005,521990084
3513702,2006,629339273
3513702,2007,704326766
3513702,2008,766199559
3513702,2009,680846942
3513702,2010,737342110
3513702,2011,893603402
3513702,2012,937410932
3513702,2013,1041484578
3513702,2014,1138963581
3513702,2015,1211966263
3513702,2016,1533774225
3513702,2017,1621672545
3513702,2018,1586427822
3513801,2002,4342560696
3513801,2003,5022940472
3513801,2004,5866330062
3513801,2005,7035155862
3513801,2006,7366117616
3513801,2007,8426935650
3513801,2008,9199189373
3513801,2009,9417945073
3513801,2010,10699784003
3513801,2011,11663273912
3513801,2012,11998286445
3513801,2013,13241472220
3513801,2014,14048338789
3513801,2015,13679518487
3513801,2016,13419389964
3513801,2017,13715207877
3513801,2018,14671971222
3513850,2002,9099053
3513850,2003,10562431
3513850,2004,10864296
3513850,2005,13997776
3513850,2006,14693371
3513850,2007,21850824
3513850,2008,23469581
3513850,2009,23994169
3513850,2010,28893461
3513850,2011,31299422
3513850,2012,34639280
3513850,2013,42945615
3513850,2014,44471425
3513850,2015,45869230
3513850,2016,54597550
3513850,2017,65443241
3513850,2018,57390648
3513900,2002,65580795
3513900,2003,69757768
3513900,2004,76492974
3513900,2005,80432945
3513900,2006,89877201
3513900,2007,90502391
3513900,2008,99231950
3513900,2009,115036096
3513900,2010,110885127
3513900,2011,124798699
3513900,2012,183613872
3513900,2013,203962351
3513900,2014,252480859
3513900,2015,258009795
3513900,2016,270671436
3513900,2017,299207596
3513900,2018,279536942
3514007,2002,44687283
3514007,2003,49165420
3514007,2004,41101800
3514007,2005,44173669
3514007,2006,66584759
3514007,2007,59865540
3514007,2008,55104693
3514007,2009,59510520
3514007,2010,58569743
3514007,2011,64358875
3514007,2012,64937200
3514007,2013,82621210
3514007,2014,77901571
3514007,2015,88362907
3514007,2016,111380902
3514007,2017,120754798
3514007,2018,115400961
3514106,2002,206678145
3514106,2003,213579602
3514106,2004,213308646
3514106,2005,245798370
3514106,2006,286979535
3514106,2007,332657971
3514106,2008,299615036
3514106,2009,335752287
3514106,2010,402239878
3514106,2011,513063500
3514106,2012,537004011
3514106,2013,526725734
3514106,2014,576799852
3514106,2015,618760372
3514106,2016,651326824
3514106,2017,694190607
3514106,2018,647887011
3514205,2002,8698955
3514205,2003,9498636
3514205,2004,9796991
3514205,2005,11055011
3514205,2006,12695168
3514205,2007,15579635
3514205,2008,16035451
3514205,2009,19700461
3514205,2010,22752858
3514205,2011,25122728
3514205,2012,28391741
3514205,2013,31819806
3514205,2014,31727794
3514205,2015,33745107
3514205,2016,44536482
3514205,2017,45074573
3514205,2018,46290914
3514304,2002,58312478
3514304,2003,69371245
3514304,2004,64984056
3514304,2005,77802494
3514304,2006,101503496
3514304,2007,100230606
3514304,2008,91083400
3514304,2009,128793694
3514304,2010,126039214
3514304,2011,199824870
3514304,2012,225052864
3514304,2013,291036162
3514304,2014,614296314
3514304,2015,642217038
3514304,2016,471683847
3514304,2017,622089485
3514304,2018,627179994
3514403,2002,273905888
3514403,2003,302874037
3514403,2004,343195339
3514403,2005,406909552
3514403,2006,458200745
3514403,2007,506105325
3514403,2008,565226080
3514403,2009,656626926
3514403,2010,699888953
3514403,2011,790782007
3514403,2012,865105391
3514403,2013,1024226320
3514403,2014,1024289238
3514403,2015,1072620267
3514403,2016,1127243157
3514403,2017,1174513859
3514403,2018,1199690637
3514502,2002,63444548
3514502,2003,70788412
3514502,2004,81431062
3514502,2005,89669405
3514502,2006,95909766
3514502,2007,99056268
3514502,2008,115874191
3514502,2009,123245594
3514502,2010,123496969
3514502,2011,142569197
3514502,2012,156798580
3514502,2013,183878259
3514502,2014,198604492
3514502,2015,197160998
3514502,2016,216331030
3514502,2017,252930895
3514502,2018,237278830
3514601,2002,45089467
3514601,2003,57551847
3514601,2004,56356251
3514601,2005,64156341
3514601,2006,68121052
3514601,2007,74809145
3514601,2008,90581624
3514601,2009,92813587
3514601,2010,101212648
3514601,2011,119631234
3514601,2012,145049173
3514601,2013,158276300
3514601,2014,170423839
3514601,2015,184153994
3514601,2016,284758535
3514601,2017,241739509
3514601,2018,228990752
3514700,2002,52934244
3514700,2003,53921123
3514700,2004,51571712
3514700,2005,56579389
3514700,2006,57008879
3514700,2007,58667606
3514700,2008,70511240
3514700,2009,81879247
3514700,2010,78394946
3514700,2011,92390199
3514700,2012,94301990
3514700,2013,113202744
3514700,2014,106813701
3514700,2015,113636943
3514700,2016,126283831
3514700,2017,131688262
3514700,2018,125442017
3514809,2002,84251641
3514809,2003,73575200
3514809,2004,81105363
3514809,2005,91912444
3514809,2006,109884108
3514809,2007,110012957
3514809,2008,109367953
3514809,2009,131300656
3514809,2010,192594347
3514809,2011,175215884
3514809,2012,213927803
3514809,2013,173509419
3514809,2014,194640904
3514809,2015,186857511
3514809,2016,230886011
3514809,2017,362126218
3514809,2018,321142103
3514908,2002,175886999
3514908,2003,217002355
3514908,2004,255254423
3514908,2005,266181293
3514908,2006,277892277
3514908,2007,279654292
3514908,2008,301874389
3514908,2009,388304035
3514908,2010,427351356
3514908,2011,429930512
3514908,2012,426684376
3514908,2013,474895632
3514908,2014,528176722
3514908,2015,551751705
3514908,2016,611424109
3514908,2017,679146590
3514908,2018,706704446
3514924,2002,20873621
3514924,2003,22394523
3514924,2004,19930931
3514924,2005,26062015
3514924,2006,28970086
3514924,2007,31800874
3514924,2008,33326083
3514924,2009,45972343
3514924,2010,40937843
3514924,2011,42685291
3514924,2012,50655662
3514924,2013,55208652
3514924,2014,49764569
3514924,2015,56029093
3514924,2016,66174816
3514924,2017,68565820
3514924,2018,63736743
3514957,2002,20371586
3514957,2003,21566196
3514957,2004,18286875
3514957,2005,17762103
3514957,2006,30654902
3514957,2007,30770939
3514957,2008,36221561
3514957,2009,39417489
3514957,2010,33342997
3514957,2011,36101334
3514957,2012,33465301
3514957,2013,42052924
3514957,2014,46843354
3514957,2015,44519895
3514957,2016,48693247
3514957,2017,55022791
3514957,2018,52162565
3515004,2002,1304478707
3515004,2003,1591410113
3515004,2004,1597482819
3515004,2005,1834954946
3515004,2006,2025605212
3515004,2007,2513009276
3515004,2008,2720427271
3515004,2009,3791423101
3515004,2010,4373421465
3515004,2011,5177290230
3515004,2012,5940470234
3515004,2013,7150070543
3515004,2014,8709054536
3515004,2015,9428833870
3515004,2016,9547646535
3515004,2017,11771684602
3515004,2018,13248193380
3515103,2002,285847277
3515103,2003,316975549
3515103,2004,340604612
3515103,2005,401622298
3515103,2006,449081866
3515103,2007,478659568
3515103,2008,486220928
3515103,2009,530816251
3515103,2010,630976633
3515103,2011,708946836
3515103,2012,763569165
3515103,2013,872787233
3515103,2014,946997331
3515103,2015,1024925927
3515103,2016,1009720908
3515103,2017,1025718480
3515103,2018,1121893472
3515129,2002,14093114
3515129,2003,17445786
3515129,2004,18431961
3515129,2005,21391511
3515129,2006,27328460
3515129,2007,27513383
3515129,2008,30152030
3515129,2009,41564675
3515129,2010,36963475
3515129,2011,38275764
3515129,2012,41731736
3515129,2013,42610789
3515129,2014,47075489
3515129,2015,49797574
3515129,2016,58763667
3515129,2017,62546728
3515129,2018,61747364
3515152,2002,109240764
3515152,2003,125595277
3515152,2004,134343302
3515152,2005,150632867
3515152,2006,219854495
3515152,2007,218607005
3515152,2008,270092286
3515152,2009,269290588
3515152,2010,283626973
3515152,2011,338914217
3515152,2012,361187939
3515152,2013,349907014
3515152,2014,378840634
3515152,2015,373458430
3515152,2016,453854476
3515152,2017,591937828
3515152,2018,663314370
3515186,2002,341003802
3515186,2003,370334771
3515186,2004,411970052
3515186,2005,470330988
3515186,2006,453903768
3515186,2007,569841338
3515186,2008,670643493
3515186,2009,722588775
3515186,2010,824248136
3515186,2011,927012432
3515186,2012,1099923323
3515186,2013,1148176531
3515186,2014,1234212281
3515186,2015,1261358538
3515186,2016,1350965855
3515186,2017,1329044872
3515186,2018,1433232856
3515194,2002,25383139
3515194,2003,32418795
3515194,2004,33821468
3515194,2005,38437484
3515194,2006,51648018
3515194,2007,49818760
3515194,2008,59443037
3515194,2009,71545940
3515194,2010,76278092
3515194,2011,68350512
3515194,2012,70698223
3515194,2013,83670717
3515194,2014,96018349
3515194,2015,58411380
3515194,2016,71133126
3515194,2017,73711694
3515194,2018,78691602
3515202,2002,147358023
3515202,2003,177738266
3515202,2004,198248527
3515202,2005,207995355
3515202,2006,196385506
3515202,2007,211616563
3515202,2008,338337516
3515202,2009,285999349
3515202,2010,264737274
3515202,2011,262080842
3515202,2012,364296294
3515202,2013,422434802
3515202,2014,460731142
3515202,2015,492256621
3515202,2016,496674291
3515202,2017,868330051
3515202,2018,626112641
3515301,2002,11975344
3515301,2003,14101499
3515301,2004,14236936
3515301,2005,13825402
3515301,2006,14118680
3515301,2007,16231123
3515301,2008,20833015
3515301,2009,42478277
3515301,2010,36679605
3515301,2011,40777760
3515301,2012,42301150
3515301,2013,50542856
3515301,2014,52260682
3515301,2015,50991835
3515301,2016,76365129
3515301,2017,64942285
3515301,2018,50590346
3515350,2002,34377872
3515350,2003,37016688
3515350,2004,39036614
3515350,2005,43538598
3515350,2006,50132176
3515350,2007,55255723
3515350,2008,58459910
3515350,2009,62011607
3515350,2010,55943958
3515350,2011,65431766
3515350,2012,76326244
3515350,2013,96663042
3515350,2014,104047749
3515350,2015,110015169
3515350,2016,106605823
3515350,2017,112911598
3515350,2018,159117924
3515400,2002,84766346
3515400,2003,94376294
3515400,2004,101870213
3515400,2005,114572772
3515400,2006,118150224
3515400,2007,110917525
3515400,2008,122558024
3515400,2009,134841027
3515400,2010,162522009
3515400,2011,186475934
3515400,2012,225347837
3515400,2013,258501073
3515400,2014,332671514
3515400,2015,319802274
3515400,2016,345994913
3515400,2017,380990602
3515400,2018,370628231
3515509,2002,574581631
3515509,2003,674330378
3515509,2004,653269105
3515509,2005,727144617
3515509,2006,763921840
3515509,2007,872931462
3515509,2008,875269729
3515509,2009,977428156
3515509,2010,1069480749
3515509,2011,1197921555
3515509,2012,1369314293
3515509,2013,1588190865
3515509,2014,1656838670
3515509,2015,1842794335
3515509,2016,1782979185
3515509,2017,1912673531
3515509,2018,2006103790
3515608,2002,50556430
3515608,2003,54962153
3515608,2004,54522414
3515608,2005,60070880
3515608,2006,82629016
3515608,2007,83958431
3515608,2008,82616462
3515608,2009,94258318
3515608,2010,86619158
3515608,2011,105062580
3515608,2012,113329060
3515608,2013,133167147
3515608,2014,129336170
3515608,2015,131932668
3515608,2016,168487014
3515608,2017,200350868
3515608,2018,191407747
3515657,2002,12580139
3515657,2003,14555710
3515657,2004,13353289
3515657,2005,15509108
3515657,2006,17593133
3515657,2007,20627375
3515657,2008,20908106
3515657,2009,21279586
3515657,2010,23330130
3515657,2011,24859798
3515657,2012,26509953
3515657,2013,35229604
3515657,2014,46255751
3515657,2015,47574503
3515657,2016,48229201
3515657,2017,48348465
3515657,2018,50029405
3515707,2002,535930882
3515707,2003,603813714
3515707,2004,697677474
3515707,2005,806217795
3515707,2006,1023660932
3515707,2007,1184467455
3515707,2008,1353554816
3515707,2009,1742605348
3515707,2010,2133262675
3515707,2011,2353543370
3515707,2012,2474715006
3515707,2013,2572171665
3515707,2014,2752940297
3515707,2015,2782829722
3515707,2016,2802621791
3515707,2017,2958651172
3515707,2018,3137940196
3515806,2002,15565763
3515806,2003,15164099
3515806,2004,13770446
3515806,2005,16364767
3515806,2006,22151955
3515806,2007,24567091
3515806,2008,21718063
3515806,2009,32309316
3515806,2010,21530903
3515806,2011,21603995
3515806,2012,28507447
3515806,2013,35153040
3515806,2014,31397191
3515806,2015,32265656
3515806,2016,36090010
3515806,2017,39445793
3515806,2018,37968418
3515905,2002,18160220
3515905,2003,19919703
3515905,2004,19862884
3515905,2005,21479866
3515905,2006,24313273
3515905,2007,28261656
3515905,2008,33214715
3515905,2009,50650772
3515905,2010,40867813
3515905,2011,53162713
3515905,2012,51000190
3515905,2013,55024845
3515905,2014,63872026
3515905,2015,50574084
3515905,2016,54287400
3515905,2017,60466649
3515905,2018,63979000
3516002,2002,95150792
3516002,2003,108640847
3516002,2004,103040025
3516002,2005,116719985
3516002,2006,183001894
3516002,2007,158026235
3516002,2008,170818183
3516002,2009,201863358
3516002,2010,143193518
3516002,2011,144633402
3516002,2012,165942508
3516002,2013,182968234
3516002,2014,185964218
3516002,2015,179997768
3516002,2016,185750559
3516002,2017,196128604
3516002,2018,206633673
3516101,2002,50580401
3516101,2003,63657705
3516101,2004,49571724
3516101,2005,46576074
3516101,2006,73865993
3516101,2007,60037671
3516101,2008,67784547
3516101,2009,70426026
3516101,2010,60936767
3516101,2011,76326524
3516101,2012,76388570
3516101,2013,82634639
3516101,2014,109819179
3516101,2015,114494657
3516101,2016,207279344
3516101,2017,118767813
3516101,2018,136091384
3516200,2002,2127823156
3516200,2003,2383011510
3516200,2004,2715052600
3516200,2005,3039676390
3516200,2006,3265859971
3516200,2007,3509130605
3516200,2008,3784439161
3516200,2009,4162353476
3516200,2010,5056918275
3516200,2011,5893434400
3516200,2012,6650296994
3516200,2013,7400740917
3516200,2014,8075255704
3516200,2015,9260257147
3516200,2016,8903408171
3516200,2017,9348512720
3516200,2018,9992981253
3516309,2002,326429841
3516309,2003,364376668
3516309,2004,396380053
3516309,2005,476548040
3516309,2006,542007652
3516309,2007,599123748
3516309,2008,699357876
3516309,2009,802036972
3516309,2010,883621191
3516309,2011,1009860978
3516309,2012,1081424693
3516309,2013,1239002348
3516309,2014,1244747766
3516309,2015,1339560118
3516309,2016,1370268282
3516309,2017,1462582081
3516309,2018,1517245400
3516408,2002,664471853
3516408,2003,784959667
3516408,2004,871886615
3516408,2005,858199449
3516408,2006,937331732
3516408,2007,1080848644
3516408,2008,1233710799
3516408,2009,1411042322
3516408,2010,1613872765
3516408,2011,1790985486
3516408,2012,1946857696
3516408,2013,2325813273
3516408,2014,2542100304
3516408,2015,2462290126
3516408,2016,2855398018
3516408,2017,2925145270
3516408,2018,2995316152
3516507,2002,21356509
3516507,2003,19316697
3516507,2004,19065866
3516507,2005,24009055
3516507,2006,26931375
3516507,2007,33275940
3516507,2008,35469558
3516507,2009,39529946
3516507,2010,38180927
3516507,2011,51766296
3516507,2012,42280610
3516507,2013,44562251
3516507,2014,61037889
3516507,2015,51432898
3516507,2016,76982220
3516507,2017,70521849
3516507,2018,74118403
3516606,2002,32666909
3516606,2003,35401140
3516606,2004,34562774
3516606,2005,37654865
3516606,2006,39700606
3516606,2007,43560368
3516606,2008,50984070
3516606,2009,56380017
3516606,2010,80638728
3516606,2011,82281139
3516606,2012,96104625
3516606,2013,98543876
3516606,2014,104903487
3516606,2015,103555447
3516606,2016,126134895
3516606,2017,138560349
3516606,2018,143174887
3516705,2002,281179355
3516705,2003,304808348
3516705,2004,352007319
3516705,2005,355402318
3516705,2006,402596457
3516705,2007,469939971
3516705,2008,527998847
3516705,2009,600101469
3516705,2010,710995449
3516705,2011,750317884
3516705,2012,858995031
3516705,2013,905802789
3516705,2014,995306846
3516705,2015,1044304734
3516705,2016,1092278721
3516705,2017,1099605067
3516705,2018,1192415745
3516804,2002,18562500
3516804,2003,24322978
3516804,2004,22354729
3516804,2005,24536414
3516804,2006,28827825
3516804,2007,40886708
3516804,2008,38820828
3516804,2009,45818935
3516804,2010,38208773
3516804,2011,40700161
3516804,2012,46790969
3516804,2013,50772007
3516804,2014,48763386
3516804,2015,53582134
3516804,2016,60984942
3516804,2017,69398170
3516804,2018,76518946
3516853,2002,112459729
3516853,2003,139844779
3516853,2004,84575373
3516853,2005,50096672
3516853,2006,54003419
3516853,2007,51945994
3516853,2008,48598772
3516853,2009,42592409
3516853,2010,63811666
3516853,2011,60665205
3516853,2012,87020605
3516853,2013,104120381
3516853,2014,113142589
3516853,2015,753536525
3516853,2016,979559583
3516853,2017,849201722
3516853,2018,887102113
3516903,2002,80677537
3516903,2003,94386210
3516903,2004,93575176
3516903,2005,105009820
3516903,2006,116687017
3516903,2007,124616178
3516903,2008,138866980
3516903,2009,151738744
3516903,2010,174774282
3516903,2011,219521616
3516903,2012,222242975
3516903,2013,267114633
3516903,2014,315984096
3516903,2015,474626586
3516903,2016,239878503
3516903,2017,260507186
3516903,2018,248503178
3517000,2002,56960155
3517000,2003,71635512
3517000,2004,64103518
3517000,2005,75572556
3517000,2006,88897439
3517000,2007,92295091
3517000,2008,96347389
3517000,2009,165168796
3517000,2010,146806834
3517000,2011,142740231
3517000,2012,136270855
3517000,2013,167499127
3517000,2014,170051682
3517000,2015,158713227
3517000,2016,164061535
3517000,2017,195033248
3517000,2018,185155151
3517109,2002,31661684
3517109,2003,31837228
3517109,2004,33688030
3517109,2005,33627160
3517109,2006,45726678
3517109,2007,48313874
3517109,2008,47103679
3517109,2009,49600219
3517109,2010,61909482
3517109,2011,64038969
3517109,2012,77791737
3517109,2013,85914732
3517109,2014,79115169
3517109,2015,81356505
3517109,2016,107767914
3517109,2017,96587775
3517109,2018,101505734
3517208,2002,49903482
3517208,2003,61925565
3517208,2004,59082292
3517208,2005,71390677
3517208,2006,99900865
3517208,2007,99884534
3517208,2008,108015864
3517208,2009,148852415
3517208,2010,127362094
3517208,2011,116918995
3517208,2012,128146543
3517208,2013,152925264
3517208,2014,176943761
3517208,2015,171554481
3517208,2016,174065192
3517208,2017,190523625
3517208,2018,196222395
3517307,2002,21276600
3517307,2003,23032972
3517307,2004,25786936
3517307,2005,28970613
3517307,2006,30630525
3517307,2007,32566606
3517307,2008,34462822
3517307,2009,47676760
3517307,2010,54641905
3517307,2011,55383959
3517307,2012,44989306
3517307,2013,60835088
3517307,2014,65394515
3517307,2015,69748504
3517307,2016,71431151
3517307,2017,74165408
3517307,2018,75599799
3517406,2002,434560504
3517406,2003,497551077
3517406,2004,537798714
3517406,2005,586040927
3517406,2006,654040160
3517406,2007,709756849
3517406,2008,741154942
3517406,2009,982740893
3517406,2010,1034455237
3517406,2011,1109599679
3517406,2012,1202021126
3517406,2013,1491874089
3517406,2014,1654274388
3517406,2015,3265878871
3517406,2016,3343448044
3517406,2017,3272467308
3517406,2018,3249524055
3517505,2002,261167159
3517505,2003,303313840
3517505,2004,267361015
3517505,2005,289594548
3517505,2006,270526833
3517505,2007,299412163
3517505,2008,351532702
3517505,2009,327137635
3517505,2010,237521683
3517505,2011,272579071
3517505,2012,288442164
3517505,2013,325294949
3517505,2014,338829886
3517505,2015,463021763
3517505,2016,490240434
3517505,2017,556082774
3517505,2018,549431474
3517604,2002,73419502
3517604,2003,91581894
3517604,2004,91162227
3517604,2005,105160111
3517604,2006,124983663
3517604,2007,153792545
3517604,2008,155745901
3517604,2009,192138978
3517604,2010,189593932
3517604,2011,207369976
3517604,2012,199846955
3517604,2013,332484820
3517604,2014,589546355
3517604,2015,640817987
3517604,2016,537340083
3517604,2017,316806093
3517604,2018,326393673
3517703,2002,152826089
3517703,2003,175016756
3517703,2004,196692328
3517703,2005,208976363
3517703,2006,240823840
3517703,2007,253141097
3517703,2008,269296886
3517703,2009,314877183
3517703,2010,284371393
3517703,2011,319312384
3517703,2012,402649438
3517703,2013,406597396
3517703,2014,434719741
3517703,2015,416939029
3517703,2016,404278867
3517703,2017,430888168
3517703,2018,439580671
3517802,2002,73006559
3517802,2003,72950671
3517802,2004,80455655
3517802,2005,88559511
3517802,2006,89020406
3517802,2007,120809549
3517802,2008,111518902
3517802,2009,123016861
3517802,2010,123956955
3517802,2011,176871237
3517802,2012,188435313
3517802,2013,179488584
3517802,2014,195201444
3517802,2015,204105019
3517802,2016,268559876
3517802,2017,230118284
3517802,2018,273862210
3517901,2002,70378417
3517901,2003,75579875
3517901,2004,88838668
3517901,2005,97568305
3517901,2006,155349957
3517901,2007,150208547
3517901,2008,129002179
3517901,2009,167983150
3517901,2010,190313237
3517901,2011,209742796
3517901,2012,203889197
3517901,2013,224329243
3517901,2014,243892185
3517901,2015,249653942
3517901,2016,340812119
3517901,2017,387650261
3517901,2018,329127002
3518008,2002,8365986
3518008,2003,10348969
3518008,2004,9808309
3518008,2005,11224094
3518008,2006,13158700
3518008,2007,13065598
3518008,2008,16851511
3518008,2009,18739784
3518008,2010,17899411
3518008,2011,19080740
3518008,2012,24565210
3518008,2013,25882801
3518008,2014,26186288
3518008,2015,28636230
3518008,2016,33086246
3518008,2017,34898276
3518008,2018,35546471
3518107,2002,39024218
3518107,2003,45088098
3518107,2004,45666734
3518107,2005,53657659
3518107,2006,62807554
3518107,2007,61631697
3518107,2008,67141057
3518107,2009,109350916
3518107,2010,103418505
3518107,2011,101677268
3518107,2012,86140254
3518107,2013,113729427
3518107,2014,122801414
3518107,2015,124834246
3518107,2016,159519864
3518107,2017,171200511
3518107,2018,174176163
3518206,2002,414136711
